,"""Source Port""","""Destination Port""","""NAT Source Port""","""NAT Destination Port""",Bytes,"""Bytes Sent""","""Bytes Received""",Packets,"""Elapsed Time (sec)""",pkts_sent,pkts_received
31978,54066,443,63244,443,307208,13249,293959,367,202,153,214
31979,54073,443,61123,443,90387,4941,85446,123,170,54,69
31980,57117,80,29144,80,1049,679,370,8,16,5,3
31981,45019,443,10530,443,33865,6559,27306,67,67,34,33
31982,64273,53,19409,53,256,102,154,2,30,1,1
31983,49931,53,2557,53,195,102,93,2,30,1,1
31984,56104,53,55768,53,210,110,100,2,30,1,1
31985,55830,53,41012,53,184,94,90,2,30,1,1
31986,55237,53,14253,53,193,102,91,2,30,1,1
31987,59692,443,65414,443,6129,3123,3006,12,120,7,5
31988,55159,53,57486,53,168,86,82,2,30,1,1
31989,40709,443,57804,443,256802,11839,244963,329,173,136,193
31990,55039,443,37835,443,19775,1890,17885,40,80,17,23
31991,56611,53,45220,53,177,94,83,2,30,1,1
31992,43176,53,34266,53,168,78,90,2,30,1,1
31993,56166,53,15271,53,193,102,91,2,30,1,1
31994,49730,53,58094,53,767,102,665,2,30,1,1
31995,64534,53,37006,53,214,110,104,2,30,1,1
31996,55237,53,28991,53,193,102,91,2,30,1,1
31997,33884,53,0,0,86,86,0,1,30,1,0
31998,57914,443,40977,443,17285,4005,13280,26,120,11,15
31999,55644,53,20547,53,184,94,90,2,30,1,1
32000,55808,53,26919,53,179,94,85,2,30,1,1
32001,55911,53,54432,53,211,110,101,2,30,1,1
32002,49845,53,42421,53,168,86,82,2,30,1,1
32003,56627,53,14624,53,193,102,91,2,30,1,1
32004,55130,53,35650,53,216,110,106,2,30,1,1
32005,49162,53,33354,53,183,94,89,2,30,1,1
32006,49563,53,27987,53,200,102,98,2,31,1,1
32007,55644,53,33807,53,184,94,90,2,31,1,1
32008,27005,32055,20958,32055,878,126,752,2,31,1,1
32009,56104,53,51847,53,210,110,100,2,31,1,1
32010,56627,53,7670,53,193,102,91,2,31,1,1
32011,64174,53,11186,53,180,94,86,2,31,1,1
32012,65176,53,48862,53,193,102,91,2,31,1,1
32013,64244,53,1570,53,199,102,97,2,31,1,1
32014,64627,53,39841,53,199,102,97,2,31,1,1
32015,59693,443,23790,443,1867,250,1617,8,120,4,4
32016,60433,443,40567,443,7113,3977,3136,23,136,12,11
32017,36712,53,0,0,139,70,69,2,30,1,1
32018,27005,26258,3792,26258,886,126,760,2,31,1,1
32019,55344,53,62039,53,212,110,102,2,30,1,1
32020,27005,33070,6671,33070,883,126,757,2,31,1,1
32021,56643,53,25715,53,195,102,93,2,31,1,1
32022,55596,53,30266,53,194,102,92,2,31,1,1
32023,64911,53,46196,53,209,110,99,2,31,1,1
32024,56166,53,32897,53,193,102,91,2,31,1,1
32025,56411,53,48736,53,184,94,90,2,31,1,1
32026,57127,53,17390,53,193,102,91,2,31,1,1
32027,64837,53,35241,53,195,102,93,2,31,1,1
32028,51147,443,61160,443,7124,2457,4667,23,120,10,13
32029,60565,443,42590,443,6483,3687,2796,18,135,9,9
32030,61286,443,11751,443,8970,5359,3611,22,121,11,11
32031,27005,32066,15067,32066,881,126,755,2,31,1,1
32032,27005,33055,20199,33055,888,126,762,2,31,1,1
32033,56426,53,37263,53,184,94,90,2,31,1,1
32034,57038,53,5859,53,186,102,84,2,31,1,1
32035,56041,53,17868,53,179,94,85,2,31,1,1
32036,49235,53,6024,53,164,86,78,2,31,1,1
32037,56381,53,46735,53,196,102,94,2,31,1,1
32038,56648,443,4719,443,7080,2136,4944,18,121,8,10
32039,50262,443,49732,443,7608,2413,5195,19,120,9,10
32040,58848,443,16146,443,2109,420,1689,11,121,6,5
32041,50265,44843,10747,44843,70,70,0,1,1200,1,0
32042,55877,12187,8942,12187,150,150,0,1,1200,1,0
32043,55641,53,35786,53,184,94,90,2,31,1,1
32044,64428,53,26819,53,299,97,202,4,44,2,2
32045,63929,443,53771,443,14647,2365,12282,22,136,10,12
32046,53741,43800,30138,43800,70,70,0,1,5,1,0
32047,59617,445,0,0,66,66,0,1,0,1,0
32048,59616,445,0,0,66,66,0,1,0,1,0
32049,59357,445,0,0,70,70,0,1,0,1,0
32050,64203,445,0,0,70,70,0,1,0,1,0
32051,49855,36180,0,0,62,62,0,1,0,1,0
32052,64198,445,0,0,70,70,0,1,0,1,0
32053,64194,445,0,0,70,70,0,1,0,1,0
32054,64193,445,0,0,70,70,0,1,0,1,0
32055,59347,445,0,0,70,70,0,1,0,1,0
32056,59346,445,0,0,70,70,0,1,0,1,0
32057,59345,445,0,0,70,70,0,1,0,1,0
32058,59609,445,0,0,66,66,0,1,0,1,0
32059,59342,445,0,0,70,70,0,1,0,1,0
32060,59340,445,0,0,70,70,0,1,0,1,0
32061,50086,57470,0,0,66,66,0,1,0,1,0
32062,60610,58414,0,0,62,62,0,1,0,1,0
32063,26606,40108,0,0,145,145,0,1,0,1,0
32064,59594,445,0,0,66,66,0,1,0,1,0
32065,59593,445,0,0,66,66,0,1,0,1,0
32066,59605,445,0,0,66,66,0,1,0,1,0
32067,59599,445,0,0,66,66,0,1,0,1,0
32068,59601,445,0,0,66,66,0,1,0,1,0
32069,59600,445,0,0,66,66,0,1,0,1,0
32070,59597,445,0,0,66,66,0,1,0,1,0
32071,62819,56205,0,0,62,62,0,1,0,1,0
32072,50245,44847,0,0,66,66,0,1,0,1,0
32073,64190,445,0,0,70,70,0,1,0,1,0
32074,24285,26467,0,0,62,62,0,1,0,1,0
32075,55111,39004,0,0,66,66,0,1,0,1,0
32076,28413,64147,0,0,66,66,0,1,0,1,0
32077,64185,445,0,0,70,70,0,1,0,1,0
32078,64183,445,0,0,70,70,0,1,0,1,0
32079,64181,445,0,0,70,70,0,1,0,1,0
32080,57173,44847,0,0,62,62,0,1,0,1,0
32081,1024,57470,0,0,72,72,0,1,0,1,0
32082,51812,1433,0,0,60,60,0,1,0,1,0
32083,59334,445,0,0,70,70,0,1,0,1,0
32084,24949,47563,0,0,145,145,0,1,0,1,0
32085,3074,64147,0,0,62,62,0,1,0,1,0
32086,24910,64147,0,0,66,66,0,1,0,1,0
32087,22125,23,0,0,60,60,0,1,0,1,0
32088,49514,39127,0,0,162,162,0,1,0,1,0
32089,17378,44847,0,0,66,66,0,1,0,1,0
32090,59327,445,0,0,70,70,0,1,0,1,0
32091,64180,445,0,0,70,70,0,1,0,1,0
32092,64177,445,0,0,70,70,0,1,0,1,0
32093,64173,445,0,0,70,70,0,1,0,1,0
32094,59326,445,0,0,70,70,0,1,0,1,0
32095,59587,445,0,0,66,66,0,1,0,1,0
32096,443,43775,0,0,97,97,0,1,0,1,0
32097,64172,445,0,0,70,70,0,1,0,1,0
32098,63988,50584,0,0,66,66,0,1,0,1,0
32099,60141,62413,0,0,66,66,0,1,0,1,0
32100,2180,63710,0,0,62,62,0,1,0,1,0
32101,59585,445,0,0,66,66,0,1,0,1,0
32102,1057,57470,0,0,62,62,0,1,0,1,0
32103,59583,445,0,0,66,66,0,1,0,1,0
32104,59582,445,0,0,66,66,0,1,0,1,0
32105,59579,445,0,0,66,66,0,1,0,1,0
32106,59321,445,0,0,70,70,0,1,0,1,0
32107,60351,50584,0,0,62,62,0,1,0,1,0
32108,59319,445,0,0,70,70,0,1,0,1,0
32109,21750,39004,0,0,66,66,0,1,0,1,0
32110,59486,50584,0,0,62,62,0,1,0,1,0
32111,12737,35440,0,0,62,62,0,1,0,1,0
32112,14042,22114,0,0,62,62,0,1,0,1,0
32113,14042,22114,0,0,146,146,0,1,0,1,0
32114,3023,40108,0,0,148,148,0,1,0,1,0
32115,3068,36237,0,0,62,62,0,1,0,1,0
32116,64164,445,0,0,70,70,0,1,0,1,0
32117,56035,1310,0,0,66,66,0,1,0,1,0
32118,37028,51505,0,0,62,62,0,1,0,1,0
32119,58791,15503,0,0,66,66,0,1,0,1,0
32120,12644,11392,0,0,62,62,0,1,0,1,0
32121,59315,445,0,0,70,70,0,1,0,1,0
32122,64159,445,0,0,70,70,0,1,0,1,0
32123,64156,445,0,0,70,70,0,1,0,1,0
32124,39287,57470,0,0,62,62,0,1,0,1,0
32125,50806,51505,0,0,66,66,0,1,0,1,0
32126,55854,54369,0,0,74,74,0,1,0,1,0
32127,51996,57470,0,0,66,66,0,1,0,1,0
32128,59313,445,0,0,70,70,0,1,0,1,0
32129,1143,25198,0,0,148,148,0,1,0,1,0
32130,59569,445,0,0,66,66,0,1,0,1,0
32131,13285,29892,0,0,145,145,0,1,0,1,0
32132,42964,5900,0,0,60,60,0,1,0,1,0
32133,59309,445,0,0,70,70,0,1,0,1,0
32134,59561,445,0,0,66,66,0,1,0,1,0
32135,5087,22114,0,0,66,66,0,1,0,1,0
32136,64144,445,0,0,70,70,0,1,0,1,0
32137,25267,2323,0,0,60,60,0,1,0,1,0
32138,65166,62413,0,0,66,66,0,1,0,1,0
32139,59915,42707,0,0,145,145,0,1,0,1,0
32140,59559,445,0,0,66,66,0,1,0,1,0
32141,12260,51505,0,0,62,62,0,1,0,1,0
32142,57468,57470,0,0,66,66,0,1,0,1,0
32143,53766,51505,0,0,62,62,0,1,0,1,0
32144,59552,445,0,0,66,66,0,1,0,1,0
32145,45941,23386,0,0,60,60,0,1,0,1,0
32146,45238,44847,0,0,66,66,0,1,0,1,0
32147,19875,30170,0,0,145,145,0,1,0,1,0
32148,59543,445,0,0,66,66,0,1,0,1,0
32149,59296,445,0,0,70,70,0,1,0,1,0
32150,14967,24855,0,0,62,62,0,1,0,1,0
32151,59293,445,0,0,70,70,0,1,0,1,0
32152,51413,57470,0,0,72,72,0,1,0,1,0
32153,57302,62413,0,0,66,66,0,1,0,1,0
32154,58076,21247,0,0,62,62,0,1,0,1,0
32155,64134,445,0,0,70,70,0,1,0,1,0
32156,64133,445,0,0,70,70,0,1,0,1,0
32157,64132,445,0,0,70,70,0,1,0,1,0
32158,35408,56205,0,0,62,62,0,1,0,1,0
32159,59530,445,0,0,66,66,0,1,0,1,0
32160,55644,53,49999,53,184,94,90,2,30,1,1
32161,56104,53,14895,53,204,104,100,2,30,1,1
32162,56751,53,17361,53,752,93,659,2,30,1,1
32163,49563,53,8253,53,200,102,98,2,30,1,1
32164,56879,53,15562,53,744,95,649,2,30,1,1
32165,59904,443,14583,443,694,370,324,12,34,7,5
32166,63900,42641,18797,42641,504,382,122,8,16,6,2
32167,53141,8595,16874,8595,70,70,0,1,5,1,0
32168,51950,17499,15514,17499,70,70,0,2,8,2,0
32169,46861,15000,42443,15000,130,70,60,2,5,1,1
32170,50286,443,3120,443,8773,1538,7235,25,15,14,11
32171,65262,53,47231,53,216,110,106,2,30,1,1
32172,36738,80,36738,80,416,198,218,7,121,4,3
32173,63935,51413,5308,51413,312,132,180,6,7,3,3
32174,50392,8080,50392,8080,8962,4731,4231,26,75,14,12
32175,64862,53,32776,53,206,105,101,2,30,1,1
32176,64872,53,35777,53,164,84,80,2,30,1,1
32177,49251,443,56131,443,15567,1944,13623,40,81,17,23
32178,49247,53,6509,53,478,196,282,6,64,3,3
32179,55016,1113,36871,1113,6723,1881,4842,25,16,15,10
32180,57364,53,57364,53,213,79,134,2,32,1,1
32181,51700,7000,51700,7000,2163,676,1487,14,15,7,7
32182,38848,80,21726,80,288702,9850,278852,312,105,123,189
32183,55808,53,62686,53,174,89,85,2,30,1,1
32184,55184,53,64437,53,182,93,89,2,31,1,1
32185,57629,80,39284,80,1115,534,581,12,16,7,5
32186,49245,53,3951,53,190,97,93,2,31,1,1
32187,56943,80,45580,80,2817,2024,793,12,75,7,5
32188,50406,8080,50406,8080,47078,2874,44204,66,51,32,34
32189,60979,443,13590,443,49981,8331,41650,75,48,36,39
32190,64200,53,60467,53,186,95,91,2,30,1,1
32191,51107,80,61498,80,366,240,126,7,21,5,2
32192,41061,5222,19047,5222,107717,16808,90909,301,618,148,153
32193,59000,443,41990,443,9876,5325,4551,25,131,14,11
32194,49692,53,19952,53,208,106,102,2,30,1,1
32195,56998,443,56998,443,4577,1670,2907,19,26,11,8
32196,49845,53,59006,53,168,86,82,2,30,1,1
32197,56166,53,15904,53,186,95,91,2,30,1,1
32198,56730,53,51057,53,733,86,647,2,30,1,1
32199,65451,53,6208,53,188,96,92,2,31,1,1
32200,56426,53,19941,53,184,94,90,2,31,1,1
32201,60792,443,60792,443,16401,8712,7689,53,297,25,28
32202,50972,3544,28007,3544,258,107,151,2,31,1,1
32203,3819,80,3819,80,9399,632,8767,15,15,7,8
32204,64460,53,62568,53,192,98,94,2,31,1,1
32205,56041,53,27459,53,174,89,85,2,31,1,1
32206,49480,53,49480,53,213,79,134,2,32,1,1
32207,55000,443,17337,443,134,60,74,3,10,2,1
32208,48885,53,48885,53,215,80,135,2,32,1,1
32209,36307,80,3965,80,1368,920,448,12,20,7,5
32210,59001,443,42456,443,9860,5309,4551,25,131,14,11
32211,57071,443,54499,443,20873,8800,12073,68,19,37,31
32212,5588,5588,0,0,3354,1792,1562,46,194,23,23
32213,61503,443,25661,443,182448,3931,178517,161,26,36,125
32214,49162,53,42033,53,182,93,89,2,30,1,1
32215,55159,53,17196,53,168,86,82,2,30,1,1
32216,49825,53,42990,53,168,86,82,2,30,1,1
32217,49621,53,22875,53,182,93,89,2,31,1,1
32218,38567,80,39974,80,1571,877,694,11,181,6,5
32219,15503,14130,48221,14130,480,149,331,2,1200,1,1
32220,56216,5228,61293,5228,2495,1477,1018,17,3600,8,9
32221,55630,53,58025,53,194,99,95,2,31,1,1
32222,58972,443,21151,443,5979,3487,2492,21,168,10,11
32223,50049,443,7528,443,27889,1445,26444,37,121,14,23
32224,40098,443,58425,443,4564,3204,1360,19,348,10,9
32225,64473,53,45182,53,184,94,90,2,31,1,1
32226,50037,53,57358,53,190,97,93,2,30,1,1
32227,57416,53,52623,53,186,95,91,2,30,1,1
32228,65107,53,21629,53,186,95,91,2,31,1,1
32229,64036,53,10774,53,182,93,89,2,31,1,1
32230,64475,53,56794,53,184,94,90,2,31,1,1
32231,51957,53,51957,53,825,99,726,2,31,1,1
32232,27005,30009,16373,30009,889,126,763,2,31,1,1
32233,15755,53,15755,53,241,95,146,2,31,1,1
32234,65144,53,52237,53,204,104,100,2,31,1,1
32235,62275,443,20241,443,18482489,568378,17914111,19386,214,6466,12920
32236,49188,53,21489,53,777,87,690,2,31,1,1
32237,57397,53,25863,53,182,93,89,2,31,1,1
32238,56144,53,58343,53,176,90,86,2,31,1,1
32239,65049,53,59454,53,184,94,90,2,31,1,1
32240,51221,10476,15636,10476,528,528,0,9,1201,9,0
32241,62062,443,17723,443,13499,2333,11166,24,137,10,14
32242,59534,445,0,0,66,66,0,1,0,1,0
32243,59532,445,0,0,66,66,0,1,0,1,0
32244,59527,445,0,0,66,66,0,1,0,1,0
32245,59535,445,0,0,66,66,0,1,0,1,0
32246,59528,445,0,0,66,66,0,1,0,1,0
32247,59531,445,0,0,66,66,0,1,0,1,0
32248,59529,445,0,0,66,66,0,1,0,1,0
32249,17548,36829,0,0,62,62,0,1,0,1,0
32250,9687,57470,0,0,78,78,0,1,0,1,0
32251,1091,37965,0,0,62,62,0,1,0,1,0
32252,59288,445,0,0,70,70,0,1,0,1,0
32253,54866,37965,0,0,62,62,0,1,0,1,0
32254,23415,11392,0,0,66,66,0,1,0,1,0
32255,48857,50584,0,0,66,66,0,1,0,1,0
32256,11256,47967,0,0,143,143,0,1,0,1,0
32257,59287,445,0,0,70,70,0,1,0,1,0
32258,8592,35993,0,0,66,66,0,1,0,1,0
32259,51382,56205,0,0,66,66,0,1,0,1,0
32260,24301,6881,0,0,146,146,0,1,0,1,0
32261,10447,30317,0,0,146,146,0,1,0,1,0
32262,59285,445,0,0,70,70,0,1,0,1,0
32263,10480,26467,0,0,62,62,0,1,0,1,0
32264,26323,50584,0,0,146,146,0,1,0,1,0
32265,10477,44847,0,0,62,62,0,1,0,1,0
32266,55644,53,55094,53,184,94,90,2,30,1,1
32267,34154,443,26354,443,45554,1695,43859,50,30,15,35
32268,1024,44847,0,0,62,62,0,1,0,1,0
32269,13917,18033,0,0,62,62,0,1,0,1,0
32270,55444,23,0,0,60,60,0,1,0,1,0
32271,64131,445,0,0,70,70,0,1,0,1,0
32272,64122,445,0,0,70,70,0,1,0,1,0
32273,64123,445,0,0,70,70,0,1,0,1,0
32274,64121,445,0,0,70,70,0,1,0,1,0
32275,41734,57470,0,0,62,62,0,1,0,1,0
32276,2464,50584,0,0,66,66,0,1,0,1,0
32277,22409,55442,0,0,74,74,0,1,0,1,0
32278,59514,445,0,0,66,66,0,1,0,1,0
32279,59513,445,0,0,66,66,0,1,0,1,0
32280,59512,445,0,0,66,66,0,1,0,1,0
32281,56098,55442,0,0,66,66,0,1,0,1,0
32282,59278,445,0,0,70,70,0,1,0,1,0
32283,14336,64147,0,0,62,62,0,1,0,1,0
32284,26601,22114,0,0,66,66,0,1,0,1,0
32285,56218,43890,0,0,66,66,0,1,0,1,0
32286,59276,445,0,0,70,70,0,1,0,1,0
32287,9445,56205,0,0,66,66,0,1,0,1,0
32288,20724,19750,0,0,78,78,0,1,0,1,0
32289,64112,445,0,0,70,70,0,1,0,1,0
32290,51429,22114,0,0,66,66,0,1,0,1,0
32291,59275,445,0,0,70,70,0,1,0,1,0
32292,56413,53,33044,53,338,110,228,2,30,1,1
32293,56785,53,32079,53,193,102,91,2,30,1,1
32294,57416,53,15222,53,193,102,91,2,30,1,1
32295,64862,53,5762,53,211,110,101,2,30,1,1
32296,39890,443,25429,443,18127,8010,10117,41,116,24,17
32297,49552,80,31507,80,1963,1067,896,11,15,6,5
32298,56690,443,7139,443,7914,1925,5989,20,15,11,9
32299,58740,443,9858,443,5228,700,4528,17,14,7,10
32300,60778,40010,59381,40010,316,136,180,6,6,3,3
32301,57069,443,33403,443,15125,2482,12643,53,38,27,26
32302,49663,53,4720,53,195,102,93,2,29,1,1
32303,55828,53,62076,53,181,94,87,2,29,1,1
32304,55344,53,42459,53,212,110,102,2,29,1,1
32305,64534,53,57803,53,214,110,104,2,30,1,1
32306,56824,443,13725,443,18356,13354,5002,47,34,29,18
32307,49554,443,18292,443,7540,1840,5700,18,15,10,8
32308,56317,53,56317,53,216,82,134,2,32,1,1
32309,39326,53,39326,53,233,90,143,2,32,1,1
32310,27005,32063,51455,32063,889,126,763,3,31,2,1
32311,54677,443,22432,443,10029,4115,5914,31,61,17,14
32312,50010,80,40489,80,5058,4299,759,11,27,6,5
32313,46851,443,41590,443,3998,1986,2012,20,255,10,10
32314,51962,1024,18199,1024,316,136,180,6,5,3,3
32315,36821,443,10604,443,5948,1553,4395,16,15,10,6
32316,65189,53,21618,53,734,94,640,2,29,1,1
32317,49162,53,39735,53,183,94,89,2,29,1,1
32318,58997,443,10081,443,70,70,0,1,4,1,0
32319,64588,53,11970,53,193,102,91,2,29,1,1
32320,42847,443,14614,443,162,102,60,2,4,1,1
32321,65246,53,9355,53,179,94,85,2,29,1,1
32322,46660,443,53403,443,13699,2575,11124,30,135,15,15
32323,27691,53,27691,53,235,90,145,2,32,1,1
32324,56444,53,36861,53,730,102,628,2,29,1,1
32325,63960,53,45995,53,178,94,84,2,30,1,1
32326,55830,53,49103,53,184,94,90,2,29,1,1
32327,56415,53,18388,53,179,94,85,2,29,1,1
32328,55155,53,2864,53,183,94,89,2,29,1,1
32329,50156,53,35377,53,178,94,84,2,29,1,1
32330,55533,53,54545,53,183,94,89,2,29,1,1
32331,64244,53,64721,53,199,102,97,2,29,1,1
32332,55155,53,64785,53,183,94,89,2,29,1,1
32333,55130,53,39778,53,216,110,106,2,29,1,1
32334,65042,53,26467,53,183,94,89,2,29,1,1
32335,55822,53,10353,53,324,126,198,2,30,1,1
32336,64837,53,39780,53,195,102,93,2,30,1,1
32337,56687,443,42301,443,7889,1900,5989,20,15,11,9
32338,49421,443,23073,443,301494,6917,294577,306,48,101,205
32339,53853,53,0,0,139,70,69,2,30,1,1
32340,65262,53,31670,53,216,110,106,2,30,1,1
32341,56426,53,49161,53,184,94,90,2,30,1,1
32342,64818,53,61380,53,260,102,158,2,30,1,1
32343,64473,53,9936,53,184,94,90,2,30,1,1
32344,64862,53,39051,53,211,110,101,2,30,1,1
32345,49563,53,27885,53,200,102,98,2,30,1,1
32346,51923,80,55461,80,60441,6260,54181,79,29,35,44
32347,39910,80,12870,80,1658,1344,314,10,15,5,5
32348,64460,53,29713,53,196,102,94,2,30,1,1
32349,50553,443,23117,443,1632,1023,609,16,133,9,7
32350,51927,63309,60569,63309,70,70,0,1,5,1,0
32351,51920,80,17031,80,5069,4443,626,11,30,6,5
32352,37611,443,45731,443,11038,3875,7163,33,16,18,15
32353,57986,80,14489,80,1898,1524,374,14,15,8,6
32354,64416,53,56387,53,291,110,181,2,30,1,1
32355,2874,53,2874,53,216,82,134,2,31,1,1
32356,37608,443,50721,443,7866,2680,5186,26,16,14,12
32357,56889,53,22522,53,211,110,101,2,30,1,1
32358,56358,53,65243,53,210,110,100,2,33,1,1
32359,50664,443,33919,443,9666,1682,7984,25,16,13,12
32360,49310,53,37425,53,239,102,137,2,30,1,1
32361,51928,52520,11257,52520,70,70,0,1,5,1,0
32362,58058,80,25761,80,318,192,126,6,21,4,2
32363,56689,443,16946,443,7890,1901,5989,20,15,11,9
32364,65246,53,26370,53,179,94,85,2,30,1,1
32365,56688,443,60189,443,7942,1953,5989,20,15,11,9
32366,56673,53,10759,53,193,102,91,2,30,1,1
32367,64534,53,35373,53,214,110,104,2,30,1,1
32368,64795,53,2622,53,338,110,228,2,30,1,1
32369,65451,53,62075,53,194,102,92,2,30,1,1
32370,64897,53,54215,53,312,94,218,2,30,1,1
32371,49245,53,24840,53,195,102,93,2,30,1,1
32372,49419,53,29016,53,252,102,150,2,30,1,1
32373,65512,53,38019,53,265,102,163,2,30,1,1
32374,55533,53,2426,53,183,94,89,2,30,1,1
32375,56673,53,26407,53,193,102,91,2,30,1,1
32376,37965,48477,53954,48477,7097,4720,2377,89,3163,55,34
32377,49692,53,65365,53,212,110,102,2,30,1,1
32378,64666,53,52653,53,226,102,124,2,30,1,1
32379,51929,53371,28667,53371,70,70,0,1,5,1,0
32380,51109,80,7098,80,366,240,126,7,20,5,2
32381,39687,443,29168,443,10412,5123,5289,36,236,19,17
32382,64200,53,27722,53,193,102,91,2,30,1,1
32383,64200,53,25588,53,193,102,91,2,30,1,1
32384,65107,53,27622,53,193,102,91,2,30,1,1
32385,49692,53,33543,53,212,110,102,2,30,1,1
32386,54453,443,34094,443,257837,37453,220384,446,952,175,271
32387,59945,443,18013,443,10477,3435,7042,34,20,18,16
32388,57336,443,14468,443,6956,2856,4100,28,16,16,12
32389,35196,5222,52205,5222,3376,1509,1867,32,83,16,16
32390,59754,80,41353,80,1352,848,504,13,83,8,5
32391,64041,53,42434,53,198,94,104,2,30,1,1
32392,49692,53,30173,53,212,110,102,2,30,1,1
32393,63960,53,27823,53,178,94,84,2,30,1,1
32394,56532,53,37108,53,164,86,78,2,30,1,1
32395,49671,53,34167,53,242,110,132,2,30,1,1
32396,27005,30006,1523,30006,888,126,762,2,31,1,1
32397,6881,6881,14892,6881,502,150,352,2,1200,1,1
32398,37877,80,30834,80,991,483,508,9,181,5,4
32399,27005,33038,15973,33038,892,126,766,2,31,1,1
32400,49327,443,33965,443,54335,2550,51785,74,42,29,45
32401,54075,443,31475,443,76388,4341,72047,107,169,48,59
32402,49551,80,48076,80,1769,873,896,11,15,6,5
32403,54074,443,19199,443,72465,3991,68474,98,169,43,55
32404,49553,443,65490,443,6074,865,5209,16,15,9,7
32405,51952,50967,36786,50967,70,70,0,2,7,2,0
32406,57436,66,13833,66,70,70,0,2,7,2,0
32407,51325,443,47264,443,2019,1219,800,15,17,8,7
32408,51954,12380,62025,12380,70,70,0,2,7,2,0
32409,53739,27290,28914,27290,70,70,0,1,4,1,0
32410,56661,53,7946,53,297,102,195,4,33,2,2
32411,53720,443,39047,443,11338,7078,4260,19,16,12,7
32412,64627,53,53750,53,305,101,204,4,44,2,2
32413,50554,443,37415,443,7343,1707,5636,26,134,14,12
32414,49828,53,44800,53,733,86,647,2,29,1,1
32415,58999,443,40792,443,9569,2606,6963,22,135,11,11
32416,56166,53,54206,53,193,102,91,2,29,1,1
32417,41764,53,7946,53,168,78,90,2,29,1,1
32418,64872,53,24466,53,730,102,628,2,29,1,1
32419,51110,80,59490,80,1524,1028,496,10,20,7,3
32420,57177,53,20677,53,179,94,85,2,29,1,1
32421,63902,22928,21119,22928,504,382,122,8,15,6,2
32422,49372,53,4796,53,527,208,319,6,64,3,3
32423,56627,53,58271,53,193,102,91,2,29,1,1
32424,55867,53,51725,53,184,94,90,2,29,1,1
32425,49216,53,14364,53,181,94,87,2,30,1,1
32426,49162,53,33526,53,183,94,89,2,30,1,1
32427,49940,53,16387,53,257,110,147,2,29,1,1
32428,55126,53,61612,53,193,102,91,2,29,1,1
32429,55184,53,59449,53,183,94,89,2,30,1,1
32430,56889,53,49457,53,211,110,101,2,30,1,1
32431,49372,53,58789,53,216,110,106,2,30,1,1
32432,56104,53,19874,53,210,110,100,2,30,1,1
32433,65262,53,52236,53,216,110,106,2,30,1,1
32434,49864,53,63965,53,193,102,91,2,30,1,1
32435,27005,33059,8397,33059,900,126,774,2,31,1,1
32436,64460,53,42311,53,196,102,94,2,31,1,1
32437,49825,53,56726,53,168,86,82,2,30,1,1
32438,64036,53,20328,53,183,94,89,2,30,1,1
32439,32675,53,58212,53,218,78,140,2,30,1,1
32440,65144,53,10538,53,210,110,100,2,30,1,1
32441,49669,53,30235,53,197,94,103,2,30,1,1
32442,27005,32078,44538,32078,871,126,745,2,31,1,1
32443,56170,443,45296,443,9201,4926,4275,19,120,10,9
32444,51539,443,52838,443,94949,5974,88975,118,148,45,73
32445,55035,443,8425,443,5653,2347,3306,33,361,18,15
32446,49435,53,45474,53,720,94,626,2,30,1,1
32447,42846,443,19024,443,162,102,60,2,5,1,1
32448,49247,53,7662,53,478,196,282,6,63,3,3
32449,36483,80,36483,80,1015966,37923,978043,1167,205,468,699
32450,39689,443,12729,443,7259,3893,3366,34,236,18,16
32451,56673,53,29686,53,193,102,91,2,30,1,1
32452,56041,53,26244,53,179,94,85,2,30,1,1
32453,57416,53,53787,53,193,102,91,2,30,1,1
32454,64417,53,10923,53,231,102,129,2,30,1,1
32455,64555,53,55605,53,167,86,81,2,30,1,1
32456,65262,53,62763,53,216,110,106,2,30,1,1
32457,49216,53,15355,53,181,94,87,2,30,1,1
32458,65176,53,39241,53,193,102,91,2,30,1,1
32459,64862,53,53283,53,211,110,101,2,30,1,1
32460,53262,443,28483,443,4385,2869,1516,32,19,18,14
32461,49770,80,9129,80,254,128,126,5,15,3,2
32462,52297,443,5562,443,3055,1931,1124,16,16,9,7
32463,65246,53,35369,53,179,94,85,2,30,1,1
32464,34153,443,49528,443,7037,1282,5755,21,30,11,10
32465,55126,53,18152,53,193,102,91,2,30,1,1
32466,64911,53,45523,53,209,110,99,2,30,1,1
32467,65523,53,26977,53,228,94,134,2,30,1,1
32468,64200,53,53095,53,193,102,91,2,30,1,1
32469,57052,443,57052,443,4616,1709,2907,19,28,11,8
32470,53261,443,49163,443,12912,4288,8624,43,20,22,21
32471,50405,8080,50405,8080,3985,2010,1975,17,51,10,7
32472,63939,24867,28601,24867,312,132,180,6,6,3,3
32473,51951,65387,56923,65387,70,70,0,2,8,2,0
32474,44158,443,51060,443,232,172,60,3,5,2,1
32475,55130,53,20364,53,216,110,106,2,30,1,1
32476,55344,53,59156,53,212,110,102,2,30,1,1
32477,57038,53,2434,53,186,102,84,2,30,1,1
32478,56387,53,17582,53,183,94,89,2,30,1,1
32479,49235,53,22418,53,172,94,78,2,30,1,1
32480,63960,53,31296,53,178,94,84,2,30,1,1
32481,64514,53,1734,53,209,102,107,2,30,1,1
